dataset,identity_id,split,expected_sex,editorial_ethnicity,expected_looks,image_path,before_raw,after_raw,raw_delta,before_display,after_display,before_abs_display_error,after_abs_display_error,display_error_improvement,before_rank_error,after_rank_error,rank_error_improvement,representative_image_before_raw,representative_image_after_raw,crop_requested_fits,crop_source_contained,crop_side_px,crop_shift_x_px,crop_shift_y_px,crop_pad_left_px,crop_pad_top_px,crop_pad_right_px,crop_pad_bottom_px,crop_padding_area_pct,crop_face_visible_pct,reliability
gallery_identity,angela-deem,train,f,white,2.5,images/roster/angela-deem/1.jpg,3.39475,3.39475,0.0,6.3303174696279285,6.3303174696279285,3.8303174696279285,3.8303174696279285,0.0,0.4020618556701031,0.41237113402061853,-0.010309278350515427,3.229,3.229,true,true,429.75,0,0,0,0,0,0,0,100,
gallery_identity,anna-henrietta,holdout,f,white,7.5,images/roster/anna-henrietta/1.jpg,3.681,3.681,0.0,6.623600643283034,6.623600643283034,0.8763993567169663,0.8763993567169663,0.0,0.20618556701030927,0.2164948453608247,-0.010309278350515427,3.679,3.679,true,true,249.29,0,0,0,0,0,0,0,100,non-standard framing (head turned (~22°)) — scored on your override; expect a rougher read.
gallery_identity,anna-sorokin,holdout,f,white,5.5,images/roster/anna-sorokin/1.jpg,3.794333333333333,3.794333333333333,0.0,6.779109690281819,6.779109690281819,1.2791096902818193,1.2791096902818193,0.0,0.6030927835051546,0.61340206185567,-0.010309278350515427,3.718,3.718,true,true,415.49,0,0,0,0,0,0,0,100,non-standard framing (head turned (~12°)) — scored on your override; expect a rougher read.
gallery_identity,marz,train,f,white,7.8,images/roster/marz/1.jpg,3.672,3.672,0.0,6.613941963794339,6.613941963794339,1.1860580362056607,1.1860580362056607,0.0,0.14948453608247425,0.15979381443298968,-0.010309278350515427,3.9,3.9,true,true,1168.39,0,0,0,0,0,0,0,100,non-standard framing (head turned (~18°); head tilted sideways (~10°)) — scored on your override; expect a rougher read.
gallery_identity,monica-bellucci,train,f,white,9.5,images/roster/monica-bellucci/1.jpg,3.114333333333333,3.114333333333333,0.0,6.037199522219591,6.037199522219591,3.4628004777804087,3.4628004777804087,0.0,0.7886597938144331,0.7989690721649485,-0.010309278350515427,3.768,3.768,true,true,308.76,0,0,0,0,0,0,0,100,
gallery_identity,pom-klementieff,train,f,mixed,7.5,images/roster/pom-klementieff/4.jpg,3.97875,3.982,0.0032500000000004192,7.1666511503346975,7.177228503751267,0.33334884966530254,0.32277149624873314,0.010577353416569402,0.443298969072165,0.4536082474226804,-0.010309278350515427,3.808,3.821,true,true,284.76,5.75,-22.11,0,0,0,0,0,100,non-standard framing (head turned (~23°); head tilted sideways (~12°)) — scored on your override; expect a rougher read.
gallery_identity,priyanka-chopra,holdout,f,south-asian,8.8,images/roster/priyanka-chopra/1.jpg,3.69875,3.69875,0.0,6.64581080321881,6.64581080321881,2.154189196781191,2.154189196781191,0.0,0.09793814432989689,0.10824742268041232,-0.010309278350515427,3.924,3.924,true,true,135.7,0,0,0,0,0,0,0,100,"small/distant face (~82px of real detail) — score is rougher than a tight, sharp headshot."
gallery_identity,scarlett-johansson,train,f,white,9.2,images/roster/scarlett-johansson/1.jpg,3.247,3.247,0.0,6.188832955600446,6.188832955600446,3.011167044399553,3.011167044399553,0.0,0.6443298969072165,0.654639175257732,-0.010309278350515427,3.655,3.655,false,true,753.62,0,0,4.18,0,14.45,0,2.47,100,
gallery_identity,zendaya,train,f,mixed,9.0,images/roster/zendaya/3.jpg,3.2439999999999998,3.2439999999999998,0.0,6.185623277568153,6.185623277568153,2.814376722431847,2.814376722431847,0.0,0.6134020618556701,0.6237113402061856,-0.010309278350515427,3.176,3.176,true,true,335.52,0,0,0,0,0,0,0,100,
gallery_identity,awkwafina,validation,f,east-asian,5.4,images/roster/awkwafina/2.jpg,2.7895000000000003,2.71,-0.07950000000000035,5.2679137767279585,4.834015271324928,0.1320862232720419,0.5659847286750725,-0.43389850540303065,0.11855670103092783,0.12886597938144329,-0.010309278350515455,2.608,2.449,true,true,489.81,0,22.07,0,0,0,0,0,100,non-standard framing (head turned (~12°)) — scored on your override; expect a rougher read.
gallery_identity,jenelle-evans,train,f,white,5.5,images/roster/jenelle-evans/1.jpg,3.149,3.149,0.0,6.084004766945553,6.084004766945553,0.5840047669455526,0.5840047669455526,0.0,0.015463917525773196,0.02577319587628865,-0.010309278350515455,3.298,3.298,true,true,307.06,0,0,0,0,0,0,0,100,
gallery_identity,tonya-harding,holdout,f,white,4.0,images/roster/tonya-harding/3.jpg,2.828,2.8059999999999996,-0.02200000000000024,5.445397366518769,5.349311850663655,1.445397366518769,1.3493118506636552,0.09608551585511371,0.010309278350515469,0.020618556701030938,-0.010309278350515469,2.685,2.619,true,true,260.46,0,-8.99,0,0,0,0,0,100,
gallery_identity,elizabeth-olsen,holdout,f,white,8.0,images/roster/elizabeth-olsen/7.jpg,3.0100000000000002,2.980333333333333,-0.029666666666667396,5.8858366588996915,5.832478734526871,2.1141633411003085,2.1675212654731286,-0.053357924372820165,0.4793814432989691,0.4896907216494846,-0.010309278350515483,2.603,2.514,true,true,273.3,0,-17.15,0,0,0,0,0,100,
gallery_identity,ihascupquake,train,f,latino,6.5,images/roster/ihascupquake/1.jpg,3.0895,3.07475,-0.014750000000000263,6.003847542735972,5.980342776628339,0.4961524572640279,0.5196572233716612,-0.0235047661076333,0.1030927835051546,0.11340206185567009,-0.010309278350515483,3.557,3.498,false,true,305.36,0,-2.26,3.81,0,1.55,5.36,3.48,100,non-standard framing (head turned (~13°)) — scored on your override; expect a rougher read.
gallery_identity,jo-brand,holdout,f,white,3.0,images/roster/jo-brand/2.jpg,3.3752000000000004,3.3752000000000004,0.0,6.309800933062971,6.309800933062971,3.309800933062971,3.309800933062971,0.0,0.34536082474226804,0.3556701030927835,-0.010309278350515483,3.528,3.528,true,true,410.37,0,0,0,0,0,0,0,100,
gallery_identity,lana-condor,validation,f,east-asian,8.0,images/roster/lana-condor/3.jpg,3.2182000000000004,3.2192,0.0009999999999994458,6.158166070981135,6.159225533458843,1.8418339290188648,1.8407744665411574,0.0010594624777073847,0.3556701030927835,0.365979381443299,-0.010309278350515483,3.476,3.481,true,true,260.78,0,-13.3,0,0,0,0,0,100,
gallery_identity,lilypichu,train,f,east-asian,7.0,images/roster/lilypichu/1.jpg,3.5,3.5,0.0,6.425253889591913,6.425253889591913,0.5747461104080873,0.5747461104080873,0.0,0.13917525773195877,0.14948453608247425,-0.010309278350515483,3.062,3.062,true,true,607.15,0,0,0,0,0,0,0,100,non-standard framing (head turned (~13°); head tilted sideways (~13°)) — scored on your override; expect a rougher read.
gallery_identity,maya-higa,train,f,mixed,7.4,images/roster/maya-higa/1.jpg,3.249,3.249,0.0,6.1909747531253645,6.1909747531253645,1.2090252468746359,1.2090252468746359,0.0,0.13917525773195877,0.14948453608247425,-0.010309278350515483,3.325,3.325,true,true,304.58,0,0,0,0,0,0,0,100,non-standard framing (head tilted sideways (~13°)) — scored on your override; expect a rougher read.
gallery_identity,valkyrae,train,f,mixed,8.0,images/roster/valkyrae/2.jpg,3.122,3.122,0.0,6.047857777757449,6.047857777757449,1.9521422222425509,1.9521422222425509,0.0,0.4072164948453608,0.4175257731958763,-0.010309278350515483,2.334,2.334,true,true,258.41,0,0,0,0,0,0,0,100,
gallery_identity,lisa-blackpink,validation,f,east-asian,8.9,images/roster/lisa-blackpink/1.jpg,3.6995,3.6995,0.0,6.646805423394849,6.646805423394849,2.2531945766051518,2.2531945766051518,0.0,0.10824742268041232,0.11855670103092786,-0.010309278350515538,3.655,3.655,true,true,417.28,0,0,0,0,0,0,0,100,non-standard framing (head turned (~24°)) — scored on your override; expect a rougher read.
gallery_identity,rebel-wilson,train,f,white,5.4,images/roster/rebel-wilson/1.jpg,3.97225,3.97225,0.0,7.145777068034185,7.145777068034185,1.7457770680341849,1.7457770680341849,0.0,0.7371134020618556,0.7474226804123711,-0.010309278350515538,3.21,3.21,true,true,617.96,0,0,0,0,0,0,0,100,
gallery_identity,dan-bilzerian,train,m,white,6.0,images/roster/dan-bilzerian/1.jpg,3.87,3.87,0.0,6.916580853634513,6.916580853634513,0.916580853634513,0.916580853634513,0.0,0.6197916666666667,0.6302083333333333,-0.010416666666666519,3.87,3.87,true,true,639.03,0,0,0,0,0,0,0,100,
gallery_identity,justin-bieber,train,m,white,7.5,images/roster/justin-bieber/2.jpg,3.589,3.67575,0.08674999999999988,6.5174744415291785,6.617959945769595,0.9825255584708215,0.882040054230405,0.10048550424041647,0.11979166666666663,0.13020833333333326,-0.01041666666666663,3.332,3.502,false,true,906.53,0,-70.42,36.46,0,90.07,0,13.96,100,non-standard framing (head turned (~13°)) — scored on your override; expect a rougher read.
gallery_identity,robert-pattinson,train,m,white,8.9,images/roster/robert-pattinson/2.jpg,3.626,3.626,0.0,6.562501286195734,6.562501286195734,2.3374987138042664,2.3374987138042664,0.0,0.09375,0.10416666666666663,-0.01041666666666663,3.626,3.626,true,true,225.71,0,0,0,0,0,0,0,100,non-standard framing (head turned (~15°)) — scored on your override; expect a rougher read.
gallery_identity,simu-liu,train,m,east-asian,7.7,images/roster/simu-liu/1.jpg,2.6826666666666665,2.6826666666666665,0.0,4.7054914331461095,4.7054914331461095,2.9945085668538907,2.9945085668538907,0.0,0.546875,0.5572916666666666,-0.01041666666666663,2.7,2.7,true,true,189.87,0,0,0,0,0,0,0,100,"small/distant face (~110px of real detail) — score is rougher than a tight, sharp headshot. · non-standard framing (head turned (~24°)) — scored on your override; expect a rougher read."
gallery_identity,spencer-pratt,train,m,white,5.5,images/roster/spencer-pratt/5.jpg,3.2205,3.25525,0.03475000000000028,6.160603399416516,6.197057957719695,0.6606033994165159,0.6970579577196947,-0.036454558303178786,0.2552083333333333,0.26562499999999994,-0.01041666666666663,3.223,3.338,false,true,316.17,0,-2.24,7.07,0,9.1,16.17,9.97,100,
gallery_identity,jack-black,train,m,white,4.5,images/roster/jack-black/6.jpg,2.4636,2.4516,-0.01200000000000001,3.6962128031398684,3.6468086292567445,0.8037871968601316,0.8531913707432555,-0.0494041738831239,0.109375,0.11979166666666666,-0.010416666666666657,2.991,2.931,true,true,236.13,3.36,0,0,0,0,0,0,100,non-standard framing (head turned (~21°)) — scored on your override; expect a rougher read.
gallery_identity,snoop-dogg,validation,m,black,5.4,images/roster/snoop-dogg/1.jpg,2.8129999999999997,2.8129999999999997,0.0,5.377017226945779,5.377017226945779,0.02298277305422136,0.02298277305422136,0.0,0.005208333333333343,0.015625,-0.010416666666666657,2.842,2.842,true,true,288.44,0,0,0,0,0,0,0,100,non-standard framing (head tilted sideways (~13°)) — scored on your override; expect a rougher read.
gallery_identity,joe-exotic,train,m,white,3.0,images/roster/joe-exotic/1.jpg,2.4635,2.4635,0.0,3.6958103288209645,3.6958103288209645,0.6958103288209645,0.6958103288209645,0.0,0.0,0.010416666666666664,-0.010416666666666664,2.709,2.709,true,true,641.43,0,66.55,0,0,0,0,0,100,non-standard framing (head tilted sideways (~15°)) — scored on your override; expect a rougher read.
gallery_identity,bill-gates,train,m,white,3.4,images/roster/bill-gates/1.jpg,3.0475,3.0475,0.0,5.943019492601752,5.943019492601752,2.543019492601752,2.543019492601752,0.0,0.34375,0.3541666666666667,-0.010416666666666685,2.648,2.648,true,true,596.39,0,0,0,0,0,0,0,100,non-standard framing (head tilted sideways (~10°)) — scored on your override; expect a rougher read.
gallery_identity,jeff-bezos,holdout,m,white,3.0,images/roster/jeff-bezos/4.jpg,2.9545000000000003,2.9545000000000003,0.0,5.78835112412109,5.78835112412109,2.78835112412109,2.78835112412109,0.0,0.3020833333333333,0.3125,-0.010416666666666685,3.293,3.293,true,true,662.32,0,0,0,0,0,0,0,100,
gallery_identity,kai-cenat,train,m,black,6.3,images/roster/kai-cenat/2.jpg,2.648,2.648,0.0,4.529109315203395,4.529109315203395,1.7708906847966048,1.7708906847966048,0.0,0.2708333333333333,0.28125,-0.010416666666666685,2.648,2.648,true,true,175.43,0,0,0,0,0,0,0,100,"small/distant face (~104px of real detail) — score is rougher than a tight, sharp headshot."
gallery_identity,kevin-federline,holdout,m,white,5.5,images/roster/kevin-federline/3.jpg,3.017333333333333,3.025,0.0076666666666667105,5.898239026122945,5.9109899278508875,0.39823902612294493,0.4109899278508875,-0.012750901727942576,0.09895833333333331,0.109375,-0.010416666666666685,3.177,3.2,true,true,270.44,0,-6.52,0,0,0,0,0,100,non-standard framing (head turned (~19°)) — scored on your override; expect a rougher read.
gallery_identity,harry-styles,train,m,white,8.0,images/roster/harry-styles/1.jpg,3.54125,3.54125,0.0,6.463518511308131,6.463518511308131,1.5364814886918694,1.5364814886918694,0.0,0.005208333333333259,0.015625,-0.01041666666666674,3.483,3.483,true,true,591.5,0,0,0,0,0,0,0,100,
gallery_identity,ryan-gosling,train,m,white,8.5,images/roster/ryan-gosling/4.jpg,3.5134,3.4928,-0.02059999999999995,6.436320933126121,6.4193312560140665,2.0636790668738794,2.0806687439859335,-0.016989677112054125,0.11458333333333326,0.125,-0.01041666666666674,3.085,3.001,true,true,265.82,0,-7.53,0,0,0,0,0,100,
gallery_identity,blaire-white,train,f,white,7.0,images/roster/blaire-white/2.jpg,2.872,2.8433333333333337,-0.028666666666666174,5.590719838442533,5.504253678768263,1.4092801615574668,1.4957463212317368,-0.08646615967426996,0.2422680412371134,0.26288659793814434,-0.020618556701030938,3.283,3.197,true,true,286.22,2.3,-13.86,0,0,0,0,0,100,
gallery_identity,natalie-portman,validation,f,middle-eastern,8.0,images/roster/natalie-portman/2.jpg,3.988666666666667,4.030333333333334,0.04166666666666696,7.199230648123891,7.365624814424557,0.8007693518761094,0.6343751855754434,0.16639416630066606,0.31443298969072164,0.3350515463917526,-0.020618556701030966,3.74,3.865,true,true,250.42,0,-12.94,0,0,0,0,0,100,
gallery_identity,ksi,train,m,black,6.8,images/roster/ksi/1.jpg,2.7880000000000003,2.7880000000000003,0.0,5.259014447563942,5.259014447563942,1.5409855524360578,1.5409855524360578,0.0,0.27083333333333337,0.29166666666666663,-0.02083333333333326,2.978,2.978,true,true,182.85,0,0,0,0,0,0,0,100,"small/distant face (~108px of real detail) — score is rougher than a tight, sharp headshot."
gallery_identity,ninja,validation,m,white,6.6,images/roster/ninja/2.jpg,2.689,2.689,0.0,4.7343339047044335,4.7343339047044335,1.8656660952955662,1.8656660952955662,0.0,0.28645833333333337,0.3072916666666667,-0.020833333333333315,2.689,2.689,true,true,209.54,0,0,0,0,0,0,0,100,
gallery_identity,barack-obama,train,m,mixed,7.1,images/roster/barack-obama/2.jpg,3.096,3.087666666666667,-0.008333333333333304,6.012548899520797,6.001300009339711,1.0874511004792025,1.0986999906602888,-0.011248890181086324,0.15624999999999994,0.17708333333333331,-0.02083333333333337,2.81,2.785,false,true,690.22,3.39,0,15.22,0,0,0,2.21,100,non-standard framing (head tilted sideways (~12°)) — scored on your override; expect a rougher read.
gallery_identity,dev-patel,train,m,south-asian,8.0,images/roster/dev-patel/7.jpg,3.4838,3.471,-0.012799999999999923,6.411951014189647,6.40149808274405,1.588048985810353,1.59850191725595,-0.010452931445597002,0.05729166666666663,0.078125,-0.02083333333333337,3.682,3.618,true,true,276.58,0,-13.77,0,0,0,0,0,100,
gallery_identity,idris-elba,train,m,black,9.0,images/roster/idris-elba/5.jpg,2.6793333333333336,2.6523333333333334,-0.027000000000000135,4.690175429729033,4.548358612406349,4.309824570270967,4.451641387593651,-0.1418168173226837,0.7760416666666666,0.796875,-0.02083333333333337,2.421,2.34,false,true,307.56,0,-20.54,6.23,0,1.33,7.56,4.85,100,
gallery_identity,neymar,holdout,m,latino,7.6,images/roster/neymar/2.jpg,2.777,2.777,0.0,5.205400248052906,5.205400248052906,2.3945997519470934,2.3945997519470934,0.0,0.46875,0.48958333333333337,-0.02083333333333337,2.777,2.777,true,true,255.14,0,0,0,0,0,0,0,100,non-standard framing (head turned (~13°)) — scored on your override; expect a rougher read.
gallery_identity,usain-bolt,train,m,black,7.7,images/roster/usain-bolt/2.jpg,2.7625,2.7625,0.0,5.131203544135756,5.131203544135756,2.568796455864244,2.568796455864244,0.0,0.49479166666666663,0.515625,-0.02083333333333337,2.965,2.965,true,true,199.91,0,0,0,0,0,0,0,100,non-standard framing (head turned (~16°); head tilted sideways (~13°)) — scored on your override; expect a rougher read.
gallery_identity,bella-thorne,train,f,latino,7.5,images/roster/bella-thorne/8.jpg,3.6915,3.7032499999999997,0.011749999999999705,6.63622576638596,6.651787235341251,0.8637742336140404,0.848212764658749,0.015561468955291424,0.22680412371134023,0.2577319587628866,-0.030927835051546393,4.285,4.332,true,true,632.92,11.96,0,0,0,0,0,0,100,
gallery_identity,jon-gosselin,train,m,mixed,4.5,images/roster/jon-gosselin/5.jpg,2.6395,2.58975,-0.04974999999999996,4.482010079551955,4.23754424063786,0.017989920448044927,0.2624557593621404,-0.24446583891409546,0.046874999999999986,0.07812499999999999,-0.03125,2.776,2.63,false,true,821.04,0,-81.01,74.23,0,71.81,0,17.79,100,
gallery_identity,mark-zuckerberg,train,m,white,3.5,images/roster/mark-zuckerberg/7.jpg,3.3985999999999996,3.4768,0.07820000000000027,6.334348084040445,6.406228306562998,2.834348084040445,2.9062283065629977,-0.07188022252255255,0.5885416666666666,0.6197916666666666,-0.03125,3.199,3.59,false,true,820.9,0,-69.13,62.66,0,83.24,0,17.77,100,
gallery_identity,pedro-pascal,train,m,latino,7.5,images/roster/pedro-pascal/5.jpg,3.3434999999999997,3.33275,-0.010749999999999815,6.276312147338954,6.26634541474589,1.2236878526610457,1.2336545852541096,-0.00996673259306391,0.03645833333333337,0.06770833333333337,-0.03125,3.017,2.974,true,true,769.29,-16.35,0,0,0,0,0,0,100,
gallery_identity,frivolousfox,holdout,f,white,7.2,images/roster/frivolousfox/1.jpg,3.765,3.792,0.02699999999999969,6.737442989750899,6.775753993101475,0.46255701024910145,0.42424600689852543,0.03831100335057602,0.3762886597938145,0.4175257731958763,-0.04123711340206182,3.902,4.023,true,true,228.77,0,44.51,0,0,0,0,0,98.76,non-standard framing (head tilted sideways (~15°)) — scored on your override; expect a rougher read.
gallery_identity,mama-june,validation,f,white,3.5,images/roster/mama-june/5.jpg,3.1946,3.2594000000000003,0.06480000000000041,6.1332702408382795,6.200723755961897,2.6332702408382795,2.7007237559618966,-0.06745351512361708,0.21134020618556698,0.25257731958762886,-0.041237113402061876,3.118,3.442,true,true,432.12,94.52,0,0,0,0,0,0,96.09,
gallery_identity,pete-davidson,train,m,white,5.0,images/roster/pete-davidson/4.jpg,3.3272500000000003,3.35175,0.024499999999999744,6.261367913488844,6.284984244625116,1.2613679134888436,1.2849842446251163,-0.023616331136272706,0.39583333333333337,0.4375,-0.04166666666666663,3.712,3.81,true,true,281.37,-4.06,-9.61,0,0,0,0,0,100,non-standard framing (head tilted sideways (~11°)) — scored on your override; expect a rougher read.
gallery_identity,conor-mcgregor,train,m,white,7.0,images/roster/conor-mcgregor/5.jpg,3.335,3.3635,0.028500000000000192,6.268384457008805,6.2973877267613645,0.7316155429911948,0.7026122732386355,0.02900326975255929,0.05208333333333326,0.09375,-0.04166666666666674,3.478,3.601,true,true,641.63,13.43,0,0,0,0,0,0,100,non-standard framing (head tilted sideways (~10°)) — scored on your override; expect a rougher read.
